PlanetaryMassJpt,RadiusJpt,PeriodDays,SemiMajorAxisAU,Eccentricity,SurfaceTempK,HostStarMassSlrMass,HostStarRadiusSlrRad,HostStarMetallicity,HostStarTempK,PlanetDensity,HostStarLuminosity
1.23,,442.1,1.1,0.472,240.3,1.09,1.1,0.19,5532.0,0.7459852430555557,1133219544312937.2
1.9,1.3,1.4013794,0.0243,0.0,,0.98,0.96,0.02,5675.0,0.864815657715066,955885622760000.0
11.1,,2592.5,4.96,0.59,,2.41,8.69,0.15,4985.0,0.7459852430555557,4.663373532486125e+16
,0.229,12.92491623,,,,0.87,0.79,0.0,5192.0,0.7459852430555557,453516317681517.0
,0.105,6.48021673,,,,0.98,0.98,-0.01,5753.0,0.7459852430555557,1052033689358136.0
0.01683,,11.4433,0.0717,0.0,,0.375,0.3863,-0.32,3567.0,0.7459852430555557,24158048767903.55
0.62,,3.38773,0.039,0.0,1023.2,0.95,,0.03,6295.0,0.7459852430555557,1058782497621550.0
,0.572,53.44945593,,,,1.06,1.07,0.09,5887.0,0.7459852430555557,1375129815795916.5
,0.068,2.03387914,,,,0.9,0.87,0.03,5416.0,0.7459852430555557,651258085127016.0
,0.215,11.17394617,,,,1.04,1.05,0.01,5924.0,0.7459852430555557,1357809358116839.0
0.582,1.182,,0.04604,,1313.0,1.013,1.011,-0.03,5808.0,0.3524281214853016,1163077734782381.5
0.505,0.96,2.455239,0.027,0.11,774.0,0.59,0.55,0.08,3820.0,0.5707917390046298,64413786672400.01
,0.271,92.4362973,,,,0.9,0.87,-0.08,5515.0,0.7459852430555557,700197526641893.1
1.183,1.807,1.2749255,0.02544,,2358.0,1.353,1.458,0.13,6459.0,0.2004981117803897,3699782434342097.5
,0.2411,6.2385369,0.068,0.05,1220.6,1.26,1.34,0.11,6354.0,0.7459852430555557,2926836340267263.5
,0.4598,12.7203678,0.11,0.01,959.7,1.26,1.34,0.11,6354.0,0.7459852430555557,2926836340267263.5
0.282798,,123.0,,,,1.26,1.34,0.11,6354.0,0.7459852430555557,2926836340267263.5
0.59,1.164,3.7130203,0.04853,,1387.0,1.106,1.215,-0.006,5700.0,0.3741046192723848,1558303257622500.2
0.96,,6.495,0.081,0.048,1642.2,1.68,4.4,0.19,5054.0,0.7459852430555557,1.2631249198679966e+16
4.01,1.49,3.35,0.047,0.0,1362.3,1.2,1.15,,6250.0,1.2122315065921512,2017974853515624.8
1.6,,2590.0,4.2,0.35,,1.52,7.6,-0.19,4943.0,0.7459852430555557,3.4481776010761016e+16
6.0,,480.5,1.2,0.07,801.4,1.1,22.0,-0.36,4305.0,0.7459852430555557,1.662409395749025e+17
3.31,1.465,1.7429964,0.0281,0.0,1392.7,0.97,0.902,,5575.0,1.0527254437577651,785945735738814.0
1.5,,1016.0,1.76,0.0,,,,,5700.0,0.7459852430555557,1058782497621550.0
,0.248,9.803224,,,,0.87,0.85,-0.25,5603.0,0.7459852430555557,712066150667426.5
,0.11118,12.645164,,,,0.885,0.898,,5603.0,0.7459852430555557,794758466661336.2
,0.10662,21.526258,,,,0.885,0.898,,5603.0,0.7459852430555557,794758466661336.2
,0.12394,33.884054,,,,0.885,0.898,,5603.0,0.7459852430555557,794758466661336.2
1.077,1.03,4.1877537,0.0487,0.0,1133.5,0.88,1.06,0.18,5510.0,0.9856075671233528,1035662201070436.0
0.0264,0.194,10.05449,0.0769,,,0.6,0.56,-0.32,3896.0,3.615752849048892,72252328338758.05
,0.165,24.64354,0.1399,,,0.6,0.56,-0.32,3896.0,0.7459852430555557,72252328338758.05
,0.135,44.55983,0.2076,,,0.6,0.56,-0.32,3896.0,0.7459852430555557,72252328338758.05
,0.174,25.0824626,,,,1.13,1.2,-0.01,6166.0,0.7459852430555557,2081500759349476.0
,0.175,89.722292,,,,1.13,1.2,-0.01,6166.0,0.7459852430555557,2081500759349476.0
,0.22,448.303558,,,,1.12,1.19,0.0,6137.0,0.7459852430555557,2008715431363137.5
,0.201,20.0711504,,,,1.1,1.15,0.05,6010.0,0.7459852430555557,1725414997753224.8
,,,,,,0.4,,,,0.7459852430555557,1058782497621550.0
,0.44836,16.068638,,,,0.794,0.728,,5120.0,0.7459852430555557,364202231584522.3
,0.35085,41.194912,,,,0.794,0.728,,5120.0,0.7459852430555557,364202231584522.3
,0.20049,6.252972,,,,0.794,0.728,,5120.0,0.7459852430555557,364202231584522.3
0.7,,30.052,0.189,0.2,586.1,1.0,1.0,0.09,5793.0,0.7459852430555557,1126196346204801.0
1.82,,192.9,0.654,0.06,315.8,1.0,1.0,0.09,5793.0,0.7459852430555557,1126196346204801.0
,0.121,2.70730672,,,,1.22,1.56,0.05,6150.0,0.7459852430555557,3481365809610000.5
3.0,,502.0,1.37,0.46,224.5,1.1,1.05,0.24,5897.0,0.7459852430555557,1333223957790926.2
0.058,,4.1547,0.05,0.27,1186.0,1.1,1.05,0.24,5897.0,0.7459852430555557,1333223957790926.2
7.2,,3008.0,4.2,0.28,129.4,1.1,1.05,0.24,5897.0,0.7459852430555557,1333223957790926.2
,0.13214,37.866281,,,,,0.722,,5788.0,0.7459852430555557,585043939634966.9
,0.08019,10.327186,,,,,0.722,,5788.0,0.7459852430555557,585043939634966.9
,0.21233,12.718092,,,,0.671,0.668,,4699.0,0.7459852430555557,217557823331132.44
,0.2342,36.065978,,,,0.671,0.668,,4699.0,0.7459852430555557,217557823331132.44
2.487,1.144,1.3371182,0.02149,0.0,1179.7,0.74,0.713,,4645.0,1.6611073959538436,236658404910138.9
,0.211,18.82634264,,,,0.85,0.8,0.05,5130.0,0.7459852430555557,443250704390400.06
0.028091,0.202309,16.1457,,,,0.8,0.74,0.08,4903.0,3.3925135390682524,316454308143938.25
0.011954,0.107534,10.3117,,,,0.8,0.74,0.08,4903.0,9.613374235483937,316454308143938.25
,0.080195,27.4536,,,,0.8,0.74,0.08,4903.0,0.7459852430555557,316454308143938.25
,0.052856,7.07142,,,,0.8,0.74,0.08,4903.0,0.7459852430555557,316454308143938.25
,0.042831,5.28696,,,,0.8,0.74,0.08,4903.0,0.7459852430555557,316454308143938.25
1.169,1.178,2.797436,0.0378,0.058,1166.3,0.929,0.877,0.03,5500.0,0.7151195315996188,703801105562500.0
0.381,0.812,28.38229,0.1811,0.0,,0.918,0.86,0.21,5287.0,0.7116343254205671,577875316233914.2
2.244,1.038,8.158715,0.0801,0.31,846.5,1.033,0.953,0.17,5600.0,2.0064613204794486,893177777766399.9
2.26,,320.1,0.925,0.161,373.3,1.11,1.85,0.25,5997.0,0.7459852430555557,4426695531122497.5
0.778,1.107,5.72318,0.0667,0.095,1149.1,1.207,1.224,0.21,6087.0,0.5735043737739773,2056724126614621.2
2.37,,360.2,1.19,0.13,,1.74,5.4,0.01,4959.0,0.7459852430555557,1.7634532581671992e+16
2.37,,2732.0,4.6,0.23,,1.74,5.4,0.01,4959.0,0.7459852430555557,1.7634532581671992e+16
2.44,1.44,2.2359835,0.0323,0.047,,0.9,0.87,0.12,5260.0,0.8171510631001372,579403990339344.0
6.43,,270.0,0.94,0.63,,1.5,1.93,0.37,6317.0,0.7459852430555557,5931412465933690.0
,0.48,6.57531678,,,,1.0,0.99,0.06,5723.0,0.7459852430555557,1051393705934186.8
,0.232,136.205626,,,,0.8,0.74,0.06,4857.0,0.7459852430555557,304744483930228.7
,0.198,114.34219,,,,1.18,1.27,0.1,6132.0,0.7459852430555557,2280426224344520.0
2.86,1.13,12.8747099,0.1143,,1000.0,1.198,1.38,0.35,5970.0,1.9821234641142096,2419109334851363.5
,0.169,5.71668872,,,,0.9,0.86,-0.01,5442.0,0.7459852430555557,648680812876906.0
,0.188,30.4549136,,,,0.94,0.92,-0.17,5730.0,0.7459852430555557,912418626487824.0
,0.144,13.3997099,,,,1.1,1.13,0.0,6069.0,0.7459852430555557,1732309300013456.8
,0.2342,3.162697,,,,1.01,1.114,,5821.0,0.7459852430555557,1424822546488756.5
,0.22509,5.370647,,,,1.01,1.114,,5821.0,0.7459852430555557,1424822546488756.5
,0.13123,11.32972,,,,1.01,1.114,,5821.0,0.7459852430555557,1424822546488756.5
,0.105,2.3432319,,,,0.83,0.77,0.15,4940.0,0.7459852430555557,353093112355984.0
2.147,1.08,3.21222,0.0414,0.016,1171.7,0.916,1.04,0.24,5302.0,1.704357821470304,854723357220512.8
2.1,,1043.0,2.335,0.11,,1.56,,0.11,5034.0,0.7459852430555557,1058782497621550.0
,0.119,2.51462432,,,,0.9,0.87,-0.09,5522.0,0.7459852430555557,703759247273074.8
,0.19866,10.381227,,,,0.876,0.794,,5098.0,0.7459852430555557,425833995477403.6
,0.18226,24.570858,,,,0.876,0.794,,5098.0,0.7459852430555557,425833995477403.6
0.526,0.969,3.312846,0.04491,,1407.0,1.101,1.105,0.15,5880.0,0.5781152330914074,1459600019002944.0
3.07,,1103.0,2.18,0.03,,1.12,1.02,0.29,5950.0,0.7459852430555557,1303971821302500.0
,0.87,431.4681,,,,0.92,1.22,0.2,6221.0,0.7459852430555557,2229258682069276.8
,0.366,31.8099,,,,1.035,1.26,-0.16,6474.0,0.7459852430555557,2788893117291997.0
,0.214,75.2,,,,1.035,1.26,-0.16,6474.0,0.7459852430555557,2788893117291997.0
,0.18,18.7546998,,,,0.64,0.62,-0.18,4339.0,0.7459852430555557,136251715648388.64
0.237,0.912,4.763387,0.0542,,1025.0,0.936,0.871,0.19,5304.0,0.3124379869919488,600413393581796.6
,0.39641678,105.595,0.4644,0.032,,,,,,0.7459852430555557,1058782497621550.0
,0.15583,16.384888,,,,0.577,0.556,,4263.0,0.7459852430555557,102096514008015.72
,0.21324,7.877407,,,,0.577,0.556,,4263.0,0.7459852430555557,102096514008015.72
,0.1777,36.445171,,,,0.577,0.556,,4263.0,0.7459852430555557,102096514008015.72
2.82,1.45,5.33408384,0.0679,,1776.0,1.46,2.26,0.06,6340.0,0.9250071753659436,8252279138307134.0
,0.17,5.74772501,,,,0.68,0.65,-0.03,4346.0,0.7459852430555557,150725107131837.2
0.83,1.1,2.96264,0.036,,1180.0,0.69,0.7,-0.6,5525.0,0.6235912847483093,456588753003906.2
0.494,1.838,3.55392771,0.0516,,1795.0,1.45,1.81,0.28,6295.0,0.0795592037199013,5144463467619683.0
22.0,1.05,,,,1130.0,1.0,,,5940.0,19.004427167692477,1058782497621550.0
6.5,,9855.0,2.6,,,0.02,,,540.0,0.7459852430555557,1058782497621550.0
0.9,,,0.85,,104.6,0.35,,,5700.0,0.7459852430555557,1058782497621550.0
3.191,1.095,21.2163979,0.1623,0.6768,790.5,1.275,1.508,0.24,6079.0,2.430437439704387,3105498019432333.0
0.0239,,5.7727,0.063438,0.14,1054.8,1.08,1.095,0.19,5765.0,0.7459852430555557,1324419251284469.5
0.0186,,13.505,0.1117,0.0,795.9,1.08,1.095,0.19,5765.0,0.7459852430555557,1324419251284469.5
0.478,1.537,3.405909,0.04657,0.0,1410.6,1.16,1.24,-0.19,6200.0,0.1316455835956998,2272009423360000.0
0.045,,5.6,0.056,0.15,,0.74,,-0.07,4746.0,0.7459852430555557,1058782497621550.0
0.33,,237.6,0.68,0.19,,0.74,,-0.07,4746.0,0.7459852430555557,1058782497621550.0
,0.179,10.3507721,,,,0.98,0.97,0.05,5682.0,0.7459852430555557,980727574102179.2
,0.226,62.9228557,,,,0.98,0.97,0.05,5682.0,0.7459852430555557,980727574102179.2
0.884,0.962,2.9444256,0.0376,0.062,1024.0,0.78,0.765,,5150.0,0.9929492426542492,411672433332656.25
2.6697,,61.087,0.218589,0.034,,0.37,0.3761,0.19,3129.0,0.7459852430555557,13559039297498.06
0.8429,,30.0766,0.135985,0.2539,,0.37,0.3761,0.19,3129.0,0.7459852430555557,13559039297498.06
0.0217,,1.93787,0.0218393,0.108,,0.37,0.3761,0.19,3129.0,0.7459852430555557,13559039297498.06
0.05399,,124.72,0.3343,0.031,,0.37,0.3761,0.19,3129.0,0.7459852430555557,13559039297498.06
,0.34,25.30292332,,,,0.87,0.83,0.08,5247.0,0.7459852430555557,522156202922861.94
,0.12,2.88676265,,,,0.56,0.54,0.44,3655.0,0.7459852430555557,52039970874002.26
0.52,1.26,4.20474,0.0526,0.0,,1.09,1.79,0.01,5590.0,0.2599511291877127,3128623430941801.0
2.18,1.385,1.682795,0.02946,,2322.0,1.204,1.627,-0.41,6450.0,0.8205540122856321,4581566181616556.0
,0.244,15.74957994,,,,0.98,0.96,-0.06,5770.0,0.7459852430555557,1021517282681856.0
,1.409,3.12082923,,,,1.07,1.09,0.03,5970.0,0.7459852430555557,1509212245713561.2
0.178,,25.827,0.176,0.42,664.2,1.05,1.19,0.04,5861.0,0.7459852430555557,1671016769619622.5
0.2,,318.0,0.93,0.0,,1.05,1.19,0.04,5861.0,0.7459852430555557,1671016769619622.5
,0.202,10.93241,0.0818,,,0.61,0.57,-0.33,3930.0,0.7459852430555557,77503249709648.98
,0.17,5.73594,0.0532,,,0.61,0.57,-0.33,3930.0,0.7459852430555557,77503249709648.98
,0.302,81.1694299,,,,0.97,0.94,0.01,5677.0,0.7459852430555557,917764562000848.0
0.014,,17.478,0.08,0.08,,0.27,,,3028.0,0.7459852430555557,1058782497621550.0
0.027,,57.32,0.176,0.1,,0.27,,,3028.0,0.7459852430555557,1058782497621550.0
,0.658,12.61190667,,,,0.92,0.89,-0.05,5559.0,0.7459852430555557,756426455241841.5
2.24,,408.6,1.291,0.46,336.0,1.718,2.31,-0.31,5508.0,0.7459852430555557,4911336446915287.0
2.58,,3452.0,5.36,0.06,,1.718,2.31,-0.31,5508.0,0.7459852430555557,4911336446915287.0
1.56,,2496.0,3.56,0.1,135.5,0.96,1.02,-0.06,5745.0,0.7459852430555557,1133340674930750.2
,0.109,4.76703963,,,,0.95,0.93,0.01,5616.0,0.7459852430555557,860348277602707.1
,1.288,24.66919569,,,,1.4,1.66,0.04,6613.0,0.7459852430555557,5269995773312011.0
0.88,1.64,3.37796,0.0478,0.233,,1.275,1.87,0.0,6050.0,0.1995037796897898,4684947318555626.0
,0.18864,8.01026,,,,0.514,0.554,,4252.0,0.7459852430555557,100321161768956.52
,0.15948,12.072389,,,,0.514,0.554,,4252.0,0.7459852430555557,100321161768956.52
,0.13943,20.995694,,,,0.514,0.554,,4252.0,0.7459852430555557,100321161768956.52
,0.237,7.71468975,,,,1.46,1.74,0.03,6761.0,0.7459852430555557,6326190130922838.0
0.00017387419,0.034901518,87.97,0.38709843,0.20563661,,1.0,1.0,1e-08,5778.0,4.089800939422404,1114577187760656.0
0.0025637401,0.08656491,224.7,0.72332102,0.00676399,,1.0,1.0,1e-08,5778.0,3.952285880222424,1114577187760656.0
0.0031457007,0.091130294,365.2422,1.00000018,0.01673163,,1.0,1.0,1e-08,5778.0,4.156512442145112,1114577187760656.0
0.00033799525,0.048489079,686.98,1.52371243,0.09336511,,1.0,1.0,1e-08,5778.0,2.9646866061974277,1114577187760656.0
1.0,1.0,4332.82,5.20248019,0.0485359,,1.0,1.0,1e-08,5778.0,1.0,1114577187760656.0
0.299,0.832944,10755.67,9.54149883,0.05550825,,1.0,1.0,1e-08,5778.0,0.5173968446645525,1114577187760656.0
0.0457,0.362775,30687.153,19.18797948,0.0468574,,1.0,1.0,1e-08,5778.0,0.9572032130203328,1114577187760656.0
0.053953,0.35221925,60190.03,30.06952752,0.00895439,,1.0,1.0,1e-08,5778.0,1.2347423219609948,1114577187760656.0
7.7581378e-06,0.0164379,90553.02,39.48686035,0.24885238,,1.0,1.0,1e-08,5778.0,1.7467006706837451,1114577187760656.0
,0.17406,19.02293,,,,,0.9,,5852.0,0.7459852430555557,949953372029545.0
,0.1449,4.57953,,,,,0.9,,5852.0,0.7459852430555557,949953372029545.0
11.2,,,,,880.0,0.07,,,2620.0,0.7459852430555557,1058782497621550.0
0.72,1.32,3.161575,0.04317,0.0,1450.0,1.07,1.09,-0.15,5990.0,0.3130478337089907,1529538050457481.2
5.0,0.7,166510.0,67.96,0.0,1100.0,1.516,1.44,-0.47,7193.0,14.577259475218662,5550923285857384.0
7.0,1.0,83255.0,42.81,0.0,1200.0,1.516,1.44,-0.47,7193.0,7.0,5550923285857384.0
7.0,1.1,41628.0,26.97,0.0,1200.0,1.516,1.44,-0.47,7193.0,5.2592036063110426,5550923285857384.0
7.0,1.0,20816.0,16.99,0.0,1200.0,1.516,1.44,-0.47,7193.0,7.0,5550923285857384.0
0.015099,,48.616,0.168,0.21,,0.281,0.291,-0.86,3550.0,0.7459852430555557,13449290992256.248
0.02202,,121.54,0.311,0.23,,0.281,0.291,-0.86,3550.0,0.7459852430555557,13449290992256.248
,0.187,24.3078946,,,,0.89,0.8,0.01,5260.0,0.7459852430555557,489917497446400.1
,0.863,8.09888799,,,,1.09,1.12,0.04,5995.0,0.7459852430555557,1620290161997584.2
,0.194,13.73469807,,,,0.84,0.8,-0.05,5208.0,0.7459852430555557,470829728008765.6
4.1,,,3.3,,,0.56,,,,0.7459852430555557,1058782497621550.0
,0.284,41.7083629,,,,1.44,1.72,0.05,6666.0,0.7459852430555557,5841415935786995.0
,0.23,8.5083244,,,,1.02,1.03,0.03,5813.0,0.7459852430555557,1211367007743861.8
,0.144,6.92101021,,,,0.75,0.7,0.01,4651.0,0.7459852430555557,229288059106764.47
,0.241,163.692349,,,,0.84,0.8,-0.06,5201.0,0.7459852430555557,468303484326912.8
,0.203,10.04556931,,,,0.96,0.87,-0.1,5668.0,0.7459852430555557,781192151826269.4
,0.38366,29.198943,,,,0.909,0.953,,5381.0,0.7459852430555557,761443650352460.2
,0.36088,160.018032,,,,0.909,0.953,,5381.0,0.7459852430555557,761443650352460.2
,0.14672,55.328328,,,,0.909,0.953,,5381.0,0.7459852430555557,761443650352460.2
,0.624,4.14702026,,,,1.11,1.15,0.14,5967.0,0.7459852430555557,1676562824668000.2
,0.079,1.9078052,,,,0.91,0.82,-0.06,5436.0,0.7459852430555557,587145175934836.8
,0.142,6.89225223,,,,1.04,1.04,-0.04,5936.0,0.7459852430555557,1342895590165027.2
,0.29071,5.996553,,,,1.01,1.141,,6021.0,0.7459852430555557,1710983406455005.8
,0.1531,2.061897,,,,1.01,1.141,,6021.0,0.7459852430555557,1710983406455005.8
1.832,1.264,1.327,0.0238,0.063,1669.2,1.022,1.096,0.26,5580.0,0.907160741848008,1164549368044431.8
6.0,,1084.5,2.81,0.13,,2.5,8.93,0.16,5000.0,0.7459852430555557,4.98405625e+16
,0.143,15.3787546,,,,1.09,1.13,0.03,6010.0,0.7459852430555557,1665922427698368.5
,0.132,21.1284569,,,,1.09,1.13,0.03,6010.0,0.7459852430555557,1665922427698368.5
,0.12,14.97435694,,,,0.87,0.83,-0.08,5374.0,0.7459852430555557,574575142103456.5
,0.09,12.25383217,,,,0.88,0.84,-0.04,5381.0,0.7459852430555557,591575991526945.8
0.66,0.96,4.942782,0.05714,,1027.9,1.0,0.98,0.36,5514.0,0.7459852430555557,887808295083921.9
0.38,,2.818049,0.036,2e-05,926.7,0.8,,0.11,4841.0,0.7459852430555557,1058782497621550.0
,0.368,3.70987065,,,,0.92,0.88,-0.01,5513.0,0.7459852430555557,715347912610367.2
,0.515,0.65355357,,,,0.76,0.71,0.04,4677.0,0.7459852430555557,241204928303841.5
,0.143,1.15116651,,,,0.56,0.54,-0.13,3934.0,0.7459852430555557,69843330713295.42
,0.046,2.10433812,,,,0.35,0.34,-0.13,3468.0,0.7459852430555557,16721459807884.19
1.56,,526.62,1.28,0.903,218.9,0.99,,0.2,5688.0,0.7459852430555557,1058782497621550.0
,0.27704,17.406669,,,,1.129,1.26,,6091.0,0.7459852430555557,2185221617902878.8
,0.21416,7.693641,,,,1.129,1.26,,6091.0,0.7459852430555557,2185221617902878.8
0.087,,17.054,0.12186,0.13,,0.832,0.76,0.36,4740.0,0.7459852430555557,291568465541376.0
0.36,,4970.0,5.4,0.1,,0.832,0.76,0.36,4740.0,0.7459852430555557,291568465541376.0
,0.426,160.129918,,,,1.21,1.32,0.07,6224.0,0.7459852430555557,2614726077935675.0
,0.145,9.06689421,,,,0.83,0.78,0.04,5044.0,0.7459852430555557,393812518159253.6
1.44,,345.63,0.89,0.54,168.8,0.78,,0.1,4962.0,0.7459852430555557,1058782497621550.0
15.04,,9018.0,7.7,0.14,,0.78,,0.1,4962.0,0.7459852430555557,1058782497621550.0
,0.20595,33.040532,,,,,1.001,,5690.0,0.7459852430555557,1050309323124270.8
,0.26883,62.303276,,,,,1.001,,5690.0,0.7459852430555557,1050309323124270.8
,0.343,20.54981883,,,,,1.001,,5690.0,0.7459852430555557,1050309323124270.8
,0.134,3.93276465,,,,,1.001,,5690.0,0.7459852430555557,1050309323124270.8
,0.134,9.91935684,,,,,1.001,,5690.0,0.7459852430555557,1050309323124270.8
,0.098,11.62905828,,,,1.05,1.12,0.04,5892.0,0.7459852430555557,1511774438939748.2
0.23,,,,,,0.16,,,,0.7459852430555557,1058782497621550.0
,0.82,4.225384512,,,,1.07,1.05,0.48,5649.0,0.7459852430555557,1122703036061797.2
,0.20869,62.784697,,,,1.11,1.306,,6054.0,0.7459852430555557,2291163174617945.0
,0.15128,20.09838,,,,1.11,1.306,,6054.0,0.7459852430555557,2291163174617945.0
,0.434,76.13602028,,,,0.96,0.91,-0.04,5653.0,0.7459852430555557,845665720280750.2
2.7,,323.6,1.16,0.21,702.5,2.0,13.5,,4683.0,0.7459852430555557,8.76524718827448e+16
1.057,1.33,3.853003,0.05235,0.0,1529.9,1.29,1.46,-0.13,6570.0,0.4492830810703052,3971615434728516.0
,0.20687,5.349555,,,,0.912,0.802,,5571.0,0.7459852430555557,619557145844771.5
,0.14125,3.940997,,,,0.912,0.802,,5571.0,0.7459852430555557,619557145844771.5
,0.11118,8.109044,,,,0.912,0.802,,5571.0,0.7459852430555557,619557145844771.5
,0.112,6.10826019,,,,1.41,1.65,0.04,6620.0,0.7459852430555557,5228773701267599.0
,0.21,62.8916228,,,,0.87,0.83,-0.01,5298.0,0.7459852430555557,542755209479597.6
,0.15036,9.024389,,,,1.03,1.145,,5886.0,0.7459852430555557,1573591512311957.0
,0.13578,17.340824,,,,1.03,1.145,,5886.0,0.7459852430555557,1573591512311957.0
,0.198664,8.92507,,,,0.75,0.69,0.05,4725.0,0.7459852430555557,237304204414101.56
0.036805,0.165857,4.754,,,,0.75,0.69,0.05,4725.0,8.066876443328104,237304204414101.56
0.02152,0.2114,10.57375339,0.0954,0.0,,1.028,1.066,0.27,5687.0,2.2778615198612,1188631738246679.5
4.46,,523.9,1.286,0.0214,,1.028,1.066,0.27,5687.0,0.7459852430555557,1188631738246679.5
,,,,,,1.028,1.066,0.27,5687.0,0.7459852430555557,1188631738246679.5
,0.326,13.748933,0.118,0.17,934.0,1.209,1.719,,5883.0,0.7459852430555557,3539542626867376.5
,0.219,26.72311,0.184,0.04,748.0,1.209,1.719,,5883.0,0.7459852430555557,3539542626867376.5
,0.1844,49.3568,0.278,0.07,608.0,1.209,1.719,,5883.0,0.7459852430555557,3539542626867376.5
14.0,,471.6,1.85,0.27,442.7,4.5,50.39,,5150.0,0.7459852430555557,1.786148786550001e+18
0.62,1.02,3.039577,0.04,0.0,1102.7,0.92,0.87,0.14,5300.0,0.5842398474191675,597230506890000.0
,0.42467,29.726682,,,,1.02,0.893,,5818.0,0.7459852430555557,913687714542008.4
,0.18955,10.613839,,,,1.02,0.893,,5818.0,0.7459852430555557,913687714542008.4
,0.324,16.92344113,,,,1.01,1.01,0.03,5806.0,0.7459852430555557,1159179984393471.2
0.014184,0.328069,10.33,0.09,,,1.0,0.96,,5750.0,0.4017012083198582,1007427600000000.0
0.012579,0.26427,13.2907,0.11,,,1.0,0.96,,5750.0,0.6815575341794486,1007427600000000.0
3.25,0.882,125.63243,0.4937,0.172,,1.014,1.122,-0.01,5820.0,4.736718826306719,1444367316155956.2
0.3194,,463.44,,0.1701,,1.014,1.122,-0.01,5820.0,0.7459852430555557,1444367316155956.2
2.03,1.69,2.849375,0.0457,,2190.0,1.57,2.0,-0.03,6900.0,0.4205677083969968,9066848400000000.0
,0.1456,2.785755,0.042509,,,1.34,1.86,-0.15,6131.0,0.7459852430555557,4888224607396494.0
0.818,1.009,2.7535953,0.03694,,1218.0,0.887,0.893,0.28,5131.0,0.7963056642811593,552727377450414.8
,0.107,2.6157554,,,,1.01,1.0,0.02,5808.0,0.7459852430555557,1137906113642496.0
15.0,,,,,2375.0,0.05,,,2838.0,0.7459852430555557,1058782497621550.0
,0.194,11.35011917,,,,0.59,0.57,-0.12,4027.0,0.7459852430555557,85442949094372.38
,0.11391,7.031462,,,,,1.329,,6090.0,0.7459852430555557,2429512469449208.0
,0.15948,54.280749,,,,,1.329,,6090.0,0.7459852430555557,2429512469449208.0
,0.127,13.61159129,,,,,1.329,,6090.0,0.7459852430555557,2429512469449208.0
,0.211,56.4349938,,,,0.96,0.98,0.04,5642.0,0.7459852430555557,973160512991949.2
,0.077,4.45343281,,,,1.21,1.32,-0.03,6356.0,0.7459852430555557,2843697633380946.0
,0.17,12.9460978,,,,1.16,1.25,0.04,6175.0,0.7459852430555557,2271788379516601.0
,0.227,11.01816836,,,,0.96,0.94,-0.08,5705.0,0.7459852430555557,936005287799412.2
,0.251,42.3004954,,,,1.12,1.17,0.18,5931.0,0.7459852430555557,1693883039832139.2
,0.13761,3.244107,,,,,0.792,,5376.0,0.7459852430555557,523947054689905.8
,0.13305,14.51143,,,,,0.792,,5376.0,0.7459852430555557,523947054689905.8
,0.168,21.0907758,,,,0.89,0.86,-0.1,5499.0,0.7459852430555557,676288155421129.5
10.0,,,,,,,,,,0.7459852430555557,1058782497621550.0
,0.316,40.0587473,,,,0.93,0.9,0.06,5507.0,0.7459852430555557,744981219849204.9
1.15,,1800.0,3.15,0.046,200.2,1.29,2.65,0.16,4952.0,0.7459852430555557,4222933980631952.0
,0.121,11.32271513,,,,0.73,0.69,-0.03,4611.0,0.7459852430555557,215218039213626.0
6.292,,71.487,0.32,0.1243,469.8,1.07,1.14,0.28,5650.0,0.7459852430555557,1324352189722499.8
,0.275,14.00640607,,,,1.03,1.09,0.04,5837.0,0.7459852430555557,1379150842683906.8
,0.265,76.613377,,,,1.16,1.24,0.03,6168.0,0.7459852430555557,2225465317682322.0
1.21,,613.1,1.37,0.41,193.9,0.92,,-0.12,5666.0,0.7459852430555557,1058782497621550.0
2.24,,5542.0,,0.15,,0.92,,-0.12,5666.0,0.7459852430555557,1058782497621550.0
0.975,1.277,4.641876,0.0575,0.0,1427.0,1.179,1.528,0.27,5743.0,0.4682005547189271,2539814355656519.0
,0.102,7.61760804,,,,1.11,1.16,0.03,6053.0,0.7459852430555557,1806336568437220.0
,0.181,40.9903986,,,,1.06,1.09,0.05,5904.0,0.7459852430555557,1443571805188266.5
6.05,,10230.0,8.19,0.39,,,,,,0.7459852430555557,1058782497621550.0
1.26,,1311.0,2.56,0.07,224.7,1.3,2.0,0.244,5767.0,0.7459852430555557,4424455148830084.0
,0.422,41.43962808,,,,0.91,0.87,0.15,5327.0,0.7459852430555557,609493800289631.0
,0.255,42.5215895,,,,1.01,1.01,0.04,5796.0,0.7459852430555557,1151214509778160.8
0.53,1.17,5.35227,0.0618,0.33,1085.5,1.098,1.19,0.19,5650.0,0.330916394909382,1443071049450625.0
,0.19593,10.848463,,,,0.61,0.549,,4208.0,0.7459852430555557,94503439134619.16
,0.11209,6.668391,,,,0.61,0.549,,4208.0,0.7459852430555557,94503439134619.16
